"","moduleLabel","moduleColor","ensembl_id_TH","ensembl_id","entrez"
"FCGR1A",3,"brown","ENSG00000150337.13","ENSG00000150337",2209
"FCGR1B",3,"brown","ENSG00000198019.12","ENSG00000198019",NA
"FCGR1C",3,"brown","ENSG00000265531.3","ENSG00000265531",NA
"FCGR2A",3,"brown","ENSG00000143226.13","ENSG00000143226",2212
"FCGR3A",3,"brown","ENSG00000203747.9","ENSG00000203747",2214
"FCHO2",17,"grey60","ENSG00000157107.13","ENSG00000157107",115548
"FCN1",3,"brown","ENSG00000085265.10","ENSG00000085265",2219
"FCRL6",13,"salmon","ENSG00000181036.13","ENSG00000181036",343413
"FECH",7,"black","ENSG00000066926.10","ENSG00000066926",2235
"FEM1B",17,"grey60","ENSG00000169018.5","ENSG00000169018",10116
"FEN1",4,"yellow","ENSG00000168496.3","ENSG00000168496",2237
"FGD2",3,"brown","ENSG00000146192.14","ENSG00000146192",221472
"FGD5-AS1",6,"red","ENSG00000225733.5","ENSG00000225733",100505641
"FGD6",6,"red","ENSG00000180263.13","ENSG00000180263",55785
"FGFR1OP2",6,"red","ENSG00000111790.13","ENSG00000111790",26127
"FGL2",3,"brown","ENSG00000127951.5","ENSG00000127951",10875
"FGR",3,"brown","ENSG00000000938.12","ENSG00000000938",2268
"FIGNL1",6,"red","ENSG00000132436.11","ENSG00000132436",63979
"FKBP15",7,"black","ENSG00000119321.8","ENSG00000119321",23307
"FKTN",6,"red","ENSG00000106692.13","ENSG00000106692",2218
"FNBP4",6,"red","ENSG00000109920.12","ENSG00000109920",23360
"FNDC3A",7,"black","ENSG00000102531.16","ENSG00000102531",22862
"FNIP1",17,"grey60","ENSG00000217128.11","ENSG00000217128",96459
"FNIP2",17,"grey60","ENSG00000052795.12","ENSG00000052795",57600
"FOPNL",17,"grey60","ENSG00000133393.12","ENSG00000133393",123811
"FOXJ2",7,"black","ENSG00000065970.8","ENSG00000065970",55810
"FOXJ3",17,"grey60","ENSG00000198815.8","ENSG00000198815",22887
"FOXM1",4,"yellow","ENSG00000111206.12","ENSG00000111206",2305
"FOXN2",6,"red","ENSG00000170802.15","ENSG00000170802",3344
"FOXN3",17,"grey60","ENSG00000053254.15","ENSG00000053254",1112
"FOXO3B",6,"red","ENSG00000240445.3","ENSG00000240445",2310
"FOXRED2",6,"red","ENSG00000100350.14","ENSG00000100350",80020
"FPGT",17,"grey60","ENSG00000254685.6","ENSG00000254685",8790
"FPR1",3,"brown","ENSG00000171051.8","ENSG00000171051",2357
"FPR2",3,"brown","ENSG00000171049.8","ENSG00000171049",2358
"FPR3",3,"brown","ENSG00000187474.4","ENSG00000187474",2359
"FRS2",17,"grey60","ENSG00000166225.8","ENSG00000166225",10818
"FRYL",6,"red","ENSG00000075539.13","ENSG00000075539",285527
"FTL",3,"brown","ENSG00000087086.13","ENSG00000087086",2512
"FTO",7,"black","ENSG00000140718.18","ENSG00000140718",79068
"FTX",7,"black","ENSG00000230590.7","ENSG00000230590",100302692
"FUBP1",18,"lightgreen","ENSG00000162613.16","ENSG00000162613",8880
"FUBP3",24,"darkgrey","ENSG00000107164.15","ENSG00000107164",8939
"FXR1",6,"red","ENSG00000114416.17","ENSG00000114416",8087
"FYB",3,"brown","ENSG00000082074.15","ENSG00000082074",2533
"FYTTD1",7,"black","ENSG00000122068.12","ENSG00000122068",84248
"G2E3",6,"red","ENSG00000092140.14","ENSG00000092140",55632
"G3BP1",6,"red","ENSG00000145907.14","ENSG00000145907",10146
"G3BP2",17,"grey60","ENSG00000138757.14","ENSG00000138757",9908
"GABPA",6,"red","ENSG00000154727.10","ENSG00000154727",2551
"GABPB1",18,"lightgreen","ENSG00000104064.16","ENSG00000104064",2553
"GALC",7,"black","ENSG00000054983.16","ENSG00000054983",2581
"GALK2",14,"cyan","ENSG00000156958.14","ENSG00000156958",2585
"GALNT11",7,"black","ENSG00000178234.12","ENSG00000178234",63917
"GAPVD1",7,"black","ENSG00000165219.21","ENSG00000165219",26130
"GART",4,"yellow","ENSG00000159131.16","ENSG00000159131",2618
"GATC",6,"red","ENSG00000257218.5","ENSG00000257218",283459
"GBF1",7,"black","ENSG00000107862.4","ENSG00000107862",8729
"GBP1",3,"brown","ENSG00000117228.9","ENSG00000117228",2633
"GBP2",3,"brown","ENSG00000162645.12","ENSG00000162645",2634
"GBP4",27,"white","ENSG00000162654.8","ENSG00000162654",115361
"GBP5",3,"brown","ENSG00000154451.14","ENSG00000154451",115362
"GCC1",17,"grey60","ENSG00000179562.2","ENSG00000179562",79571
"GCC2",17,"grey60","ENSG00000135968.19","ENSG00000135968",9648
"GEMIN4",6,"red","ENSG00000179409.10","ENSG00000179409",50628
"GEMIN5",6,"red","ENSG00000082516.8","ENSG00000082516",25929
"GEN1",4,"yellow","ENSG00000178295.14","ENSG00000178295",348654
"GFM1",6,"red","ENSG00000168827.14","ENSG00000168827",85476
"GGA2",6,"red","ENSG00000103365.15","ENSG00000103365",23062
"GGNBP2",6,"red","ENSG00000278311.4","ENSG00000278311",79893
"GGPS1",6,"red","ENSG00000152904.11","ENSG00000152904",9453
"GID4",6,"red","ENSG00000141034.9","ENSG00000141034",79018
"GID8",4,"yellow","ENSG00000101193.7","ENSG00000101193",54994
"GIGYF2",7,"black","ENSG00000204120.14","ENSG00000204120",26058
"GIMAP1",3,"brown","ENSG00000213203.2","ENSG00000213203",170575
"GIMAP1-GIMAP5",3,"brown","ENSG00000281887.2","ENSG00000281887",100527949
"GIMAP4",3,"brown","ENSG00000133574.9","ENSG00000133574",55303
"GIMAP5",3,"brown","ENSG00000196329.10","ENSG00000196329",55340
"GIMAP6",22,"darkgreen","ENSG00000133561.15","ENSG00000133561",474344
"GIMAP7",3,"brown","ENSG00000179144.4","ENSG00000179144",168537
"GIMAP8",22,"darkgreen","ENSG00000171115.3","ENSG00000171115",155038
"GINS1",4,"yellow","ENSG00000101003.9","ENSG00000101003",9837
"GINS2",4,"yellow","ENSG00000131153.8","ENSG00000131153",51659
"GINS3",4,"yellow","ENSG00000181938.13","ENSG00000181938",64785
"GINS4",4,"yellow","ENSG00000147536.11","ENSG00000147536",84296
"GIT2",17,"grey60","ENSG00000139436.20","ENSG00000139436",9815
"GJA4",22,"darkgreen","ENSG00000187513.8","ENSG00000187513",2701
"GJC1",4,"yellow","ENSG00000182963.9","ENSG00000182963",10052
"GLG1",7,"black","ENSG00000090863.11","ENSG00000090863",2734
"GLTSCR1L",6,"red","ENSG00000112624.12","ENSG00000112624",23506
"GLUD1",17,"grey60","ENSG00000148672.8","ENSG00000148672",2746
"GLYR1",6,"red","ENSG00000140632.16","ENSG00000140632",84656
"GMCL1",6,"red","ENSG00000087338.4","ENSG00000087338",64395
"GMEB1",6,"red","ENSG00000162419.12","ENSG00000162419",10691
"GMEB2",4,"yellow","ENSG00000101216.10","ENSG00000101216",26205
"GMFB",6,"red","ENSG00000197045.12","ENSG00000197045",2764
"GMNN",4,"yellow","ENSG00000112312.9","ENSG00000112312",51053
"GNA12",7,"black","ENSG00000146535.13","ENSG00000146535",2768
"GNA13",6,"red","ENSG00000120063.9","ENSG00000120063",10672
"GNA15",3,"brown","ENSG00000060558.3","ENSG00000060558",2769
"GNAI3",6,"red","ENSG00000065135.8","ENSG00000065135",2773
"GNL3L",17,"grey60","ENSG00000130119.15","ENSG00000130119",54552
"GNPNAT1",6,"red","ENSG00000100522.8","ENSG00000100522",64841
"GNPTAB",7,"black","ENSG00000111670.14","ENSG00000111670",79158
"GNS",7,"black","ENSG00000135677.10","ENSG00000135677",2799
"GOLGA2",7,"black","ENSG00000167110.16","ENSG00000167110",2801
"GOLGA4",17,"grey60","ENSG00000144674.16","ENSG00000144674",2803
"GOLPH3",7,"black","ENSG00000113384.13","ENSG00000113384",64083
"GOLPH3L",17,"grey60","ENSG00000143457.10","ENSG00000143457",55204
"GON4L",6,"red","ENSG00000116580.18","ENSG00000116580",54856
"GOPC",6,"red","ENSG00000047932.13","ENSG00000047932",57120
"GORASP2",7,"black","ENSG00000115806.12","ENSG00000115806",26003
"GOSR1",7,"black","ENSG00000108587.14","ENSG00000108587",9527
"GPAM",6,"red","ENSG00000119927.13","ENSG00000119927",57678
"GPATCH11",6,"red","ENSG00000152133.14","ENSG00000152133",253635
"GPATCH2",6,"red","ENSG00000092978.10","ENSG00000092978",55105
"GPATCH2L",17,"grey60","ENSG00000089916.17","ENSG00000089916",55668
"GPATCH8",6,"red","ENSG00000186566.11","ENSG00000186566",23131
"GPBP1L1",6,"red","ENSG00000159592.10","ENSG00000159592",60313
"GPD2",17,"grey60","ENSG00000115159.15","ENSG00000115159",2820
"GPIHBP1",22,"darkgreen","ENSG00000277494.1","ENSG00000277494",338328
"GPN1",24,"darkgrey","ENSG00000198522.13","ENSG00000198522",11321
"GPN3",4,"yellow","ENSG00000111231.8","ENSG00000111231",51184
"GPR107",7,"black","ENSG00000148358.19","ENSG00000148358",57720
"GPR132",3,"brown","ENSG00000183484.11","ENSG00000183484",29933
"GPR171",13,"salmon","ENSG00000174946.6","ENSG00000174946",29909
"GPR180",6,"red","ENSG00000152749.7","ENSG00000152749",160897
"GPR183",3,"brown","ENSG00000169508.6","ENSG00000169508",1880
"GPR34",3,"brown","ENSG00000171659.13","ENSG00000171659",2857
"GPR4",22,"darkgreen","ENSG00000177464.4","ENSG00000177464",2828
"GPR84",3,"brown","ENSG00000139572.3","ENSG00000139572",53831
"GPSM2",4,"yellow","ENSG00000121957.12","ENSG00000121957",29899
"GRPEL2",4,"yellow","ENSG00000164284.14","ENSG00000164284",134266
"GRSF1",24,"darkgrey","ENSG00000132463.13","ENSG00000132463",2926
"GSG2",4,"yellow","ENSG00000177602.5","ENSG00000177602",83903
"GSK3B",7,"black","ENSG00000082701.14","ENSG00000082701",2932
"GSPT1",6,"red","ENSG00000103342.12","ENSG00000103342",2935
"GSTCD",6,"red","ENSG00000138780.14","ENSG00000138780",79807
"GTF2A1",17,"grey60","ENSG00000165417.11","ENSG00000165417",2957
"GTF2E1",17,"grey60","ENSG00000153767.9","ENSG00000153767",2960
"GTF2H1",6,"red","ENSG00000110768.11","ENSG00000110768",2965
"GTF2I",6,"red","ENSG00000263001.5","ENSG00000263001",2969
"GTF3C3",18,"lightgreen","ENSG00000119041.10","ENSG00000119041",9330
"GTF3C4",6,"red","ENSG00000125484.11","ENSG00000125484",9329
"GTSE1",4,"yellow","ENSG00000075218.18","ENSG00000075218",51512
"GUF1",6,"red","ENSG00000151806.13","ENSG00000151806",60558
"GUSBP1",18,"lightgreen","ENSG00000183666.16","ENSG00000183666",728411
"GXYLT1",17,"grey60","ENSG00000151233.10","ENSG00000151233",283464
"GZF1",6,"red","ENSG00000125812.15","ENSG00000125812",64412
"GZMA",13,"salmon","ENSG00000145649.7","ENSG00000145649",3001
"GZMB",3,"brown","ENSG00000100453.12","ENSG00000100453",3002
"GZMH",13,"salmon","ENSG00000100450.12","ENSG00000100450",2999
"GZMK",13,"salmon","ENSG00000113088.5","ENSG00000113088",3003
"H2AFZ",4,"yellow","ENSG00000164032.11","ENSG00000164032",3015
"H6PD",14,"cyan","ENSG00000049239.12","ENSG00000049239",9563
"HACD2",17,"grey60","ENSG00000206527.9","ENSG00000206527",201562
"HACE1",18,"lightgreen","ENSG00000085382.11","ENSG00000085382",57531
"HAT1",4,"yellow","ENSG00000128708.12","ENSG00000128708",8520
"HAUS2",6,"red","ENSG00000137814.9","ENSG00000137814",55142
"HAUS3",6,"red","ENSG00000214367.7","ENSG00000214367",79441
"HAUS6",6,"red","ENSG00000147874.10","ENSG00000147874",54801
"HAVCR2",3,"brown","ENSG00000135077.8","ENSG00000135077",84868
"HBP1",7,"black","ENSG00000105856.13","ENSG00000105856",26959
"HBS1L",17,"grey60","ENSG00000112339.14","ENSG00000112339",10767
"HCG18",6,"red","ENSG00000231074.8","ENSG00000231074",414777
"HCK",3,"brown","ENSG00000101336.12","ENSG00000101336",3055
"HCLS1",3,"brown","ENSG00000180353.10","ENSG00000180353",3059
"HCP5",27,"white","ENSG00000206337.10","ENSG00000206337",10866
"HCST",3,"brown","ENSG00000126264.9","ENSG00000126264",10870
"HDGF",4,"yellow","ENSG00000143321.18","ENSG00000143321",3068
"HEATR1",4,"yellow","ENSG00000119285.10","ENSG00000119285",55127
"HECTD1",6,"red","ENSG00000092148.12","ENSG00000092148",25831
"HELLS",4,"yellow","ENSG00000119969.14","ENSG00000119969",3070
"HELZ",17,"grey60","ENSG00000198265.11","ENSG00000198265",9931
"HERC1",7,"black","ENSG00000103657.13","ENSG00000103657",8925
"HERC2P2",6,"red","ENSG00000276550.4","ENSG00000276550",NA
"HERC2P9",6,"red","ENSG00000206149.10","ENSG00000206149",440248
"HERC4",6,"red","ENSG00000148634.15","ENSG00000148634",26091
"HERPUD2",7,"black","ENSG00000122557.9","ENSG00000122557",64224
"HIAT1",7,"black","ENSG00000156875.13","ENSG00000156875",64645
"HID1-AS1",22,"darkgreen","ENSG00000263586.1","ENSG00000263586",102723641
"HIF1AN",17,"grey60","ENSG00000166135.13","ENSG00000166135",55662
"HINT3",17,"grey60","ENSG00000111911.6","ENSG00000111911",135114
"HIPK1",17,"grey60","ENSG00000163349.21","ENSG00000163349",204851
"HIPK3",14,"cyan","ENSG00000110422.11","ENSG00000110422",10114
"HJURP",4,"yellow","ENSG00000123485.11","ENSG00000123485",55355
"HK3",3,"brown","ENSG00000160883.10","ENSG00000160883",3101
"HLA-A",27,"white","ENSG00000206503.11","ENSG00000206503",3105
"HLA-B",27,"white","ENSG00000234745.9","ENSG00000234745",3106
"HLA-C",27,"white","ENSG00000204525.14","ENSG00000204525",3107
"HLA-DMA",3,"brown","ENSG00000204257.14","ENSG00000204257",3108
"HLA-DPA1",3,"brown","ENSG00000231389.7","ENSG00000231389",3113
"HLA-DPB1",3,"brown","ENSG00000223865.10","ENSG00000223865",3115
"HLA-DQA1",3,"brown","ENSG00000196735.11","ENSG00000196735",3117
"HLA-DRA",3,"brown","ENSG00000204287.13","ENSG00000204287",3122
"HLA-DRB1",3,"brown","ENSG00000196126.10","ENSG00000196126",3123
"HLA-E",27,"white","ENSG00000204592.8","ENSG00000204592",3133
"HLA-F",27,"white","ENSG00000204642.13","ENSG00000204642",3134
"HLTF",6,"red","ENSG00000071794.15","ENSG00000071794",6596
"HMG20A",17,"grey60","ENSG00000140382.14","ENSG00000140382",10363
"HMGB1",4,"yellow","ENSG00000189403.14","ENSG00000189403",3146
"HMGB2",4,"yellow","ENSG00000164104.11","ENSG00000164104",3148
"HMGB3",4,"yellow","ENSG00000029993.14","ENSG00000029993",3149
"HMGN1",4,"yellow","ENSG00000205581.10","ENSG00000205581",3150
"HMGN2",4,"yellow","ENSG00000198830.10","ENSG00000198830",3151
"HMGN4",6,"red","ENSG00000182952.4","ENSG00000182952",10473
"HMGXB4",6,"red","ENSG00000100281.13","ENSG00000100281",10042
"HMMR",4,"yellow","ENSG00000072571.19","ENSG00000072571",3161
"HMOX1",3,"brown","ENSG00000100292.16","ENSG00000100292",3162
"HN1L",6,"red","ENSG00000206053.12","ENSG00000206053",90861
"HNRNPA0",4,"yellow","ENSG00000177733.6","ENSG00000177733",10949
"HNRNPA2B1",4,"yellow","ENSG00000122566.20","ENSG00000122566",3181
"HNRNPD",4,"yellow","ENSG00000138668.18","ENSG00000138668",3184
"HNRNPDL",18,"lightgreen","ENSG00000152795.17","ENSG00000152795",9987
"HNRNPF",6,"red","ENSG00000169813.16","ENSG00000169813",3185
"HNRNPH1",6,"red","ENSG00000169045.17","ENSG00000169045",3187
"HNRNPK",6,"red","ENSG00000165119.18","ENSG00000165119",3190
"HNRNPL",4,"yellow","ENSG00000104824.16","ENSG00000104824",3191
"HNRNPLL",7,"black","ENSG00000143889.15","ENSG00000143889",92906
"HNRNPM",4,"yellow","ENSG00000099783.11","ENSG00000099783",4670
"HNRNPR",6,"red","ENSG00000125944.18","ENSG00000125944",10236
"HNRNPU",6,"red","ENSG00000153187.16","ENSG00000153187",3192
"HNRNPU-AS1",6,"red","ENSG00000188206.6","ENSG00000188206",NA
"HNRNPUL2-BSCL2",7,"black","ENSG00000234857.2","ENSG00000234857",NA
"HOOK3",17,"grey60","ENSG00000168172.8","ENSG00000168172",84376
"HP1BP3",6,"red","ENSG00000127483.17","ENSG00000127483",50809
"HPS3",6,"red","ENSG00000163755.8","ENSG00000163755",84343
"HPS4",18,"lightgreen","ENSG00000100099.20","ENSG00000100099",89781
"HS2ST1",6,"red","ENSG00000153936.16","ENSG00000153936",9653
"HSDL1",6,"red","ENSG00000103160.11","ENSG00000103160",83693
"HSF2",6,"red","ENSG00000025156.12","ENSG00000025156",3298
"HSPA13",17,"grey60","ENSG00000155304.5","ENSG00000155304",6782
"HSPA14",6,"red","ENSG00000187522.13","ENSG00000187522",51182
"HSPB3",26,"darkorange","ENSG00000169271.2","ENSG00000169271",8988
"HTATSF1",6,"red","ENSG00000102241.11","ENSG00000102241",27336
"IARS",4,"yellow","ENSG00000196305.17","ENSG00000196305",3376
"IARS2",24,"darkgrey","ENSG00000067704.9","ENSG00000067704",55699
"ICAM1",3,"brown","ENSG00000090339.8","ENSG00000090339",3383
"ICE1",6,"red","ENSG00000164151.11","ENSG00000164151",23379
"ICE2",6,"red","ENSG00000128915.11","ENSG00000128915",79664
"ICOS",13,"salmon","ENSG00000163600.12","ENSG00000163600",29851
"IDE",17,"grey60","ENSG00000119912.15","ENSG00000119912",3416
"IFI30",3,"brown","ENSG00000216490.3","ENSG00000216490",10437
"IFIH1",27,"white","ENSG00000115267.5","ENSG00000115267",64135
"IFITM3",3,"brown","ENSG00000142089.15","ENSG00000142089",10410
"IFNAR1",14,"cyan","ENSG00000142166.12","ENSG00000142166",3454
"IFNG",13,"salmon","ENSG00000111537.4","ENSG00000111537",3458
"IFT74",7,"black","ENSG00000096872.15","ENSG00000096872",80173
"IFT80",6,"red","ENSG00000068885.14","ENSG00000068885",57560
"IGF2R",7,"black","ENSG00000197081.12","ENSG00000197081",3482
"IGSF6",3,"brown","ENSG00000140749.8","ENSG00000140749",10261
"IKBKAP",24,"darkgrey","ENSG00000070061.14","ENSG00000070061",8518
"IKZF4",7,"black","ENSG00000123411.14","ENSG00000123411",64375
"IKZF5",6,"red","ENSG00000095574.11","ENSG00000095574",64376
"IL10",3,"brown","ENSG00000136634.5","ENSG00000136634",3586
"IL10RA",3,"brown","ENSG00000110324.9","ENSG00000110324",3587
"IL12RB1",3,"brown","ENSG00000096996.15","ENSG00000096996",3594
"IL15RA",3,"brown","ENSG00000134470.19","ENSG00000134470",3601
"IL18BP",3,"brown","ENSG00000137496.17","ENSG00000137496",10068
"IL18RAP",3,"brown","ENSG00000115607.9","ENSG00000115607",8807
"IL1RN",3,"brown","ENSG00000136689.18","ENSG00000136689",3557
"IL27",3,"brown","ENSG00000197272.2","ENSG00000197272",246778
"IL2RA",3,"brown","ENSG00000134460.15","ENSG00000134460",3559
"IL32",3,"brown","ENSG00000008517.16","ENSG00000008517",9235
"IL4I1",3,"brown","ENSG00000104951.15","ENSG00000104951",259307
"IL6ST",14,"cyan","ENSG00000134352.19","ENSG00000134352",3572
"IL7R",13,"salmon","ENSG00000168685.14","ENSG00000168685",3575
"ILF2",4,"yellow","ENSG00000143621.16","ENSG00000143621",3608
"ILF3",4,"yellow","ENSG00000129351.17","ENSG00000129351",3609
"INCENP",4,"yellow","ENSG00000149503.12","ENSG00000149503",3619
"INE1",6,"red","ENSG00000224975.1","ENSG00000224975",8552
"INIP",6,"red","ENSG00000148153.13","ENSG00000148153",58493
"INO80D",6,"red","ENSG00000114933.15","ENSG00000114933",54891
"INPP4A",17,"grey60","ENSG00000040933.15","ENSG00000040933",3631
"INTS2",6,"red","ENSG00000108506.11","ENSG00000108506",57508
"INTS6",6,"red","ENSG00000102786.14","ENSG00000102786",26512
"INTS7",4,"yellow","ENSG00000143493.12","ENSG00000143493",25896
"IPMK",6,"red","ENSG00000151151.5","ENSG00000151151",253430
"IPO5",6,"red","ENSG00000065150.18","ENSG00000065150",3843
"IPO7",6,"red","ENSG00000205339.9","ENSG00000205339",10527
"IPO8",6,"red","ENSG00000133704.9","ENSG00000133704",10526
"IPP",17,"grey60","ENSG00000197429.10","ENSG00000197429",3652
"IQCB1",6,"red","ENSG00000173226.16","ENSG00000173226",9657
"IQGAP3",4,"yellow","ENSG00000183856.10","ENSG00000183856",128239
"IREB2",6,"red","ENSG00000136381.12","ENSG00000136381",3658
"IRF1",3,"brown","ENSG00000125347.13","ENSG00000125347",3659
"ISG20L2",6,"red","ENSG00000143319.16","ENSG00000143319",81875
"IST1",6,"red","ENSG00000182149.20","ENSG00000182149",9798
"ITFG1",14,"cyan","ENSG00000129636.12","ENSG00000129636",81533
"ITGAL",3,"brown","ENSG00000005844.17","ENSG00000005844",3683
"ITGAM",3,"brown","ENSG00000169896.16","ENSG00000169896",3684
"ITGAX",3,"brown","ENSG00000140678.16","ENSG00000140678",3687
"ITGB2",3,"brown","ENSG00000160255.16","ENSG00000160255",3689
"ITGB7",3,"brown","ENSG00000139626.15","ENSG00000139626",3695
"ITK",13,"salmon","ENSG00000113263.12","ENSG00000113263",3702
"ITPRIPL1",4,"yellow","ENSG00000198885.9","ENSG00000198885",150771
"ITPRIPL2",14,"cyan","ENSG00000205730.6","ENSG00000205730",162073
"ITSN1",14,"cyan","ENSG00000205726.13","ENSG00000205726",6453
"JAK1",7,"black","ENSG00000162434.11","ENSG00000162434",3716
"JAK2",7,"black","ENSG00000096968.12","ENSG00000096968",3717
"JKAMP",7,"black","ENSG00000050130.17","ENSG00000050130",51528
"JOSD1",17,"grey60","ENSG00000100221.10","ENSG00000100221",9929
"JRK",6,"red","ENSG00000234616.8","ENSG00000234616",8629
"JRKL",6,"red","ENSG00000183340.6","ENSG00000183340",8690
"KANK3",22,"darkgreen","ENSG00000186994.11","ENSG00000186994",256949
"KANSL1",6,"red","ENSG00000120071.12","ENSG00000120071",284058
"KANSL1L",6,"red","ENSG00000144445.15","ENSG00000144445",151050
"KANSL2",4,"yellow","ENSG00000139620.12","ENSG00000139620",54934
"KANSL3",6,"red","ENSG00000114982.17","ENSG00000114982",55683
"KANTR",6,"red","ENSG00000232593.6","ENSG00000232593",NA
"KAT6A",17,"grey60","ENSG00000083168.9","ENSG00000083168",7994
"KAT6B",6,"red","ENSG00000156650.12","ENSG00000156650",23522
"KAT7",17,"grey60","ENSG00000136504.11","ENSG00000136504",11143
"KATNAL1",17,"grey60","ENSG00000102781.13","ENSG00000102781",84056
"KATNBL1",6,"red","ENSG00000134152.10","ENSG00000134152",79768
"KBTBD2",6,"red","ENSG00000170852.10","ENSG00000170852",25948
"KBTBD4",17,"grey60","ENSG00000123444.13","ENSG00000123444",55709
"KBTBD6",6,"red","ENSG00000165572.7","ENSG00000165572",89890
"KBTBD7",6,"red","ENSG00000120696.8","ENSG00000120696",84078
"KCMF1",7,"black","ENSG00000176407.17","ENSG00000176407",56888
"KCTD10",7,"black","ENSG00000110906.12","ENSG00000110906",83892
"KCTD20",17,"grey60","ENSG00000112078.13","ENSG00000112078",222658
"KCTD7",6,"red","ENSG00000243335.8","ENSG00000243335",154881
"KDELC2",14,"cyan","ENSG00000178202.12","ENSG00000178202",143888
"KDM1A",4,"yellow","ENSG00000004487.15","ENSG00000004487",23028
"KDM1B",6,"red","ENSG00000165097.13","ENSG00000165097",221656
"KDM2A",7,"black","ENSG00000173120.14","ENSG00000173120",22992
"KDM4A",7,"black","ENSG00000066135.12","ENSG00000066135",9682
"KDM5A",17,"grey60","ENSG00000073614.11","ENSG00000073614",5927
"KDM5C",7,"black","ENSG00000126012.11","ENSG00000126012",8242
"KDM6A",7,"black","ENSG00000147050.14","ENSG00000147050",7403
"KDR",22,"darkgreen","ENSG00000128052.8","ENSG00000128052",3791
"KDSR",7,"black","ENSG00000119537.15","ENSG00000119537",2531
"KHDRBS1",6,"red","ENSG00000121774.17","ENSG00000121774",10657
"KHNYN",17,"grey60","ENSG00000100441.9","ENSG00000100441",23351
"KHSRP",6,"red","ENSG00000088247.15","ENSG00000088247",8570
"KIAA0100",17,"grey60","ENSG00000007202.14","ENSG00000007202",9703
"KIAA0101",4,"yellow","ENSG00000166803.10","ENSG00000166803",9768
"KIAA0125",13,"salmon","ENSG00000226777.7","ENSG00000226777",9834
"KIAA0232",17,"grey60","ENSG00000170871.11","ENSG00000170871",9778
"KIAA0319L",7,"black","ENSG00000142687.17","ENSG00000142687",79932
"KIAA0355",17,"grey60","ENSG00000166398.12","ENSG00000166398",9710
"KIAA0430",6,"red","ENSG00000166783.19","ENSG00000166783",9665
"KIAA0556",7,"black","ENSG00000047578.12","ENSG00000047578",23247
"KIAA1033",6,"red","ENSG00000136051.13","ENSG00000136051",23325
"KIAA1143",6,"red","ENSG00000163807.5","ENSG00000163807",57456
"KIAA1147",6,"red","ENSG00000257093.6","ENSG00000257093",57189
"KIAA1328",6,"red","ENSG00000150477.14","ENSG00000150477",57536
